adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/aoWQe00ctaK5k56yc7vsoqEWdHI.jpg,"28, 12, 18",664,en,Twister,"An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.",31.803,/6tagtmPVOG4QqraQ4piUFLoqaoj.jpg,1996-05-10,Twister,False,6.4,2657
False,/etfxKjfs1BE5HRpEuYfjFsZJA0k.jpg,"28, 53",2636,en,The Specialist,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",25.003,/ifqrivWPQ0ZpwnIXBjgN261SQ1S.jpg,1994-10-07,The Specialist,False,5.8,1064
False,/uugcOIfnh8Gz0nxUbduWCoxjWct.jpg,878,396806,en,Anon,"Set in a near-future world where there is no privacy, ignorance or anonymity, our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders, Sal Frieland stumbles onto a young woman who appears to have subverted the system and disappeared. She has no identity, no history and no record. Sal realizes it may not be the end of crime but the beginning. Known only as 'The Girl', Sal must find her before he becomes the next victim.",25.712,/xhBTO9n3fxy3HJt7WlR9h9vvVmk.jpg,2018-05-03,Anon,False,5.9,1338
False,/7O3ocR8n2ItqIgcxE1CY8ZHTJsz.jpg,37,33,en,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",24.002,/yKyLJmRAtyXEEYKOvPhKHXIcPq9.jpg,1992-08-07,Unforgiven,False,7.9,3590
False,/dmyWErK0752dyJnA0YT1Vfi9HzU.jpg,"28, 12, 16, 10751",234004,en,Ratchet & Clank,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.",19.058,/649xP2LST4VIrZ5cLPw7Ys9movF.jpg,2016-04-13,Ratchet & Clank,False,5.8,540
False,/9t8Rli821aLGcyvHMFLIwxVZgJV.jpg,"9648, 53, 27",11252,en,Psycho,"A young female embezzler arrives at the Bates Motel, which has terrible secrets of its own.  Although this version is in color, features a different cast, and is set in 1998, it is closer to a shot-for-shot remake than most remakes, Gus Van Sant often copying Hitchcock's camera movements and editing, and Joseph Stefano's script is mostly carried over. Bernard Herrmann's musical score is reused as well, though with a new arrangement by Danny Elfman and recorded in stereo.",27.252,/xpLyh5jcjNgUfRy6zeGvAx3Td5B.jpg,1998-12-04,Psycho,False,5.1,835
False,/h2dwxFG4UFYjXKSE47VYWCKBr1M.jpg,27,34004,en,Children of the Living Dead,"Starting a new life in a quiet Pennsylvania town, Matthew Michaels only thought is to turn an old farm property into a profitable car dealership. He soon discovers that beneath the gentle surface, this small town is anything but calm and peaceful.  Firstly, he learns that his new property is located on the site of a graveyard, which all the townsfolk regard as an evil place that must never be visited.  He then discovers that years earlier the town had suffered an infestation of the living dead ...zombies who prey on human flesh. One zombie, the infamous Abbot Hayes, escaped destruction.  As the construction team begin degging, they unleash the thing the townsfolk fear the most, the wrath of Abbot Hayes and the awakening of ... The Children of the Living Dead.",28.589,/6TFP297jwagAf7Qa6CIkO2bVxrN.jpg,2001-06-11,Children of the Living Dead,False,3.5,18
False,/6ogNP2NPN7C1LccE8PhjGaNMvdM.jpg,35,620725,en,Jexi,"Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.",22.813,/pdYhXJPoV0Kvwdih74lejHPTyWL.jpg,2019-10-10,Jexi,False,6.9,1005
False,/rXSDDbT43pcTjppu1qTxs1cOwla.jpg,"14, 35, 18",536869,en,Cats,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,19.012,/aCNch5FmzT2WaUcY44925owIZXY.jpg,2019-12-19,Cats,False,4.2,802
False,/82ZXnrTOcNOm1NjWAWrSROQMULc.jpg,"12, 28, 35, 37",8584,en,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",23.246,/b0WwWRcDiDahkah5vZ0KjB4N9ZZ.jpg,2000-05-26,Shanghai Noon,False,6.4,2143
False,/dXqiHsPd2pq2uXbPNegQP1Brh1X.jpg,"14, 16, 35, 10751, 9648, 12",13355,en,Scooby-Doo! Pirates Ahoy!,Ghost pirates attack the cruise ship that Scooby and the gang are vacationing on.,27.996,/6XWQK6mmDbKyrtzr4wJxa6rBfuM.jpg,2006-01-01,Scooby-Doo! Pirates Ahoy!,False,7.6,221
False,/uScjropoUuhfTP7O2U7h8VJYELQ.jpg,"10751, 16, 35, 14",72972,en,Tom and Jerry & The Wizard of Oz,"After a deadly storm, Tom and Jerry find themselves stranded on an unknown island ruled by the evil Wizard of Oz. As they try to find their way back home, they worry for their master Dorothy's safety.",20.506,/gFlwbp47uh6F1p203RQOaxYThzX.jpg,2011-08-23,Tom and Jerry & The Wizard of Oz,False,6.0,82
False,/vian6RN3bC4QdBQzY1wTmBkhxVQ.jpg,"12, 35",9896,en,Rat Race,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",19.544,/8ghNCfFbCJjcNSz2K5jOC3eO6ZD.jpg,2001-08-17,Rat Race,False,6.2,1499
False,/7qIuxTSpDv5upnE9ofUhaWD91Jl.jpg,"53, 18, 80",1900,en,Traffic,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",19.043,/jbccmnqE4oAPI67bApgt2JiRPz8.jpg,2000-03-23,Traffic,False,7.1,1754
False,/EJIstDMBj70my4IZVMX7uJlJ85.jpg,"9648, 53",118612,en,After,"When two bus crash survivors awake to discover that they are the only people left in their small town, they must form an unlikely alliance in a race to unravel the truth behind their isolation. As strange events begin to unfold, they start to question whether the town they know so well is really what it seems.",28.545,/5AKcsJYztbcX2KsyCXtKucyUUMA.jpg,2012-08-27,After,False,5.6,144
False,/dNFbrnF0mIBm0rClbfEFWTtsgMP.jpg,"53, 80, 9648",65754,en,The Girl with the Dragon Tattoo,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",27.994,/xjs4O65JihQ2hGpapgsVbTBvPf8.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.4,6024
False,/xmLLkEhqIw0Me0wgO9ZhtP0MW7U.jpg,"53, 18, 28, 80",561362,en,Rust Creek,"When an overachieving college senior makes a wrong turn, her road trip becomes a life-changing fight for survival in rural Kentucky.",23.802,/lrsPIRkKZWTKbd3C0sSj7a3lMES.jpg,2019-01-04,Rust Creek,False,6.4,246
False,/95sZU1pEq410rtKZJU61eZ7mAfs.jpg,"16, 28, 878",537059,en,Justice League vs. the Fatal Five,"The Justice League faces a powerful new threat — the Fatal Five! Superman, Batman and Wonder Woman seek answers as the time-traveling trio of Mano, Persuader and Tharok terrorize Metropolis in search of budding Green Lantern, Jessica Cruz. With her unwilling help, they aim to free remaining Fatal Five members Emerald Empress and Validus to carry out their sinister plan. But the Justice League has also discovered an ally from another time in the peculiar Star Boy — brimming with volatile power, could he be the key to thwarting the Fatal Five? An epic battle against ultimate evil awaits!",26.303,/9F4yd1lnTKFHZkme1nuPWmH1hbl.jpg,2019-03-29,Justice League vs. the Fatal Five,False,6.8,278
False,/rInMNJipAil3iIcBltPiGRkNAG7.jpg,"27, 53",672741,en,Till Death,"After a romantic evening at their secluded lake house, a woman wakes up handcuffed to her dead husband. Trapped and isolated in the dead of winter, she must fight off hired killers to escape her late spouse's twisted plan.",31.078,/mI7xBibGBNai6vSdycTjgxEQQOO.jpg,2021-07-02,Till Death,False,6.8,543
False,/oSY7vsYlScliVKomRNviGuWXykC.jpg,"35, 10749",10314,en,She's All That,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",25.54,/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,1999-01-29,She's All That,False,6.3,1758
False,/92mpNNg6v2PN2HN2C2Z4g0v3Tya.jpg,"12, 16, 35, 10751",1273,en,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",24.041,/ksguZE9rTtsRJlhTO59WNmPNjOR.jpg,2007-03-23,TMNT,False,6.1,910
False,/6q2u7BdNQen94ow4dN99GnQMaPm.jpg,"16, 10751, 35",392536,en,Lego Scooby-Doo!: Haunted Hollywood,"The gang find themselves in a tinsel-town twist! While on a VIP tour of the legendary Brickton Studios, Scooby and friends get a first-hand experience of the rumored hauntings when classic movie monsters drop in for a creepy casting call.",27.245,/y6g6Ojk2SwUkSZSDzmktg7UnEy.jpg,2016-01-28,Lego Scooby-Doo!: Haunted Hollywood,False,7.4,196
False,/1xTUtI25j3TpKtJ7dyFvqCP2qaO.jpg,"80, 18",5924,en,Papillon,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",22.536,/356oqQpug682OERsWV0bGZ0YxwQ.jpg,1973-12-13,Papillon,False,7.8,1563
False,/orzPkQ7ZMso0i7S7bPMtdRk5OdF.jpg,"12, 35, 10751, 878",9354,en,"Honey, I Shrunk the Kids",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,22.535,/yRJk5uTiqQ0IP48jKaegKusOUv3.jpg,1989-06-23,"Honey, I Shrunk the Kids",False,6.3,2571
False,/sG7flxRI3ujV5t2scYpbmREVQbv.jpg,53,7183,en,Perfect Stranger,"A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",26.536,/i7D5QqQ0q5EXU1UuZVY9KwIxoYR.jpg,2007-04-11,Perfect Stranger,False,5.8,769
False,/sK7vPbt125HfQsvRjVH5jTIaekt.jpg,"10751, 14, 16",212470,en,Monster High: 13 Wishes,"It’s a new school year at Monster High™, and the little sister of Clawdeen Wolf™, Howleen, is determined to be more fangtastic than ever.  Her dream of popularity turns out to be easier than anyone imagined when she stumbles upon a genie named Gigi Grant™ who grants her not 3, but 13 Wishes!  But the ghouls quickly learn to be s-careful what you wish for because each wish comes with a dark side, and soon the student disem-body of Monster High™ is turned upside-down!  Join Frankie Stein™, Clawdeen Wolf™, Draculaura™ and the rest of their creeperiffic ghoulfriends as they journey deep inside the magic lantern to save the very soul of Monster High™… while flashing their killer style every step of the way!",27.037,/iYcB72K3dTn4xNIRWxUeyrLLpN.jpg,2013-10-08,Monster High: 13 Wishes,False,7.4,124
False,/q73LK360vOxcH1VS8MuLBj8TaXJ.jpg,"18, 14, 27",41965,en,Paperhouse,"A young girl lost in the loneliness and boredom of reality finds solace in an ill boy, whom she can visit in a surreal dream world that she drew in her school composition book.",24.53,/aMXn3sce4uHn7RGh1eagGgO2wiT.jpg,1988-09-10,Paperhouse,False,6.7,107
False,/pY1t81Lo2ctRX0hGxPvwuFb7RF6.jpg,35,208134,en,Jackass Presents: Bad Grandpa,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",27.281,/dDSMzBEaM0LYSy9Muo0zsCo77Vh.jpg,2013-10-22,Jackass Presents: Bad Grandpa,False,6.1,1360
False,/jMLvLxu1nc26mRoJg5Hka0NJcNd.jpg,"28, 53",402331,en,Hard Target 2,"Forced into a deadly cat-and-mouse game, a disgraced mixed martial arts fighter is hunted through the jungles of Southeast Asia.",24.533,/jO8C2AIIdFyi5ceI6whev0RYt0k.jpg,2016-07-14,Hard Target 2,False,6.1,187
False,/kmt9XmhmX36sJduuDVFlTgEWh9U.jpg,"12, 28, 35, 53, 80",943,en,Lethal Weapon 3,"Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.",22.524,/8FnOudDHPOY7MFJnvQMR1qpuyek.jpg,1992-05-15,Lethal Weapon 3,False,6.7,2410
False,/p2c5cCfRB2GpQzd4TV7Z5nhhliO.jpg,"12, 35, 18",17379,en,Last Holiday,"After she's diagnosed with a terminal illness, a shy woman decides to take a European vacation.",20.975,/9hnSFHD0I49Lyqy4nImrGq8ZVUW.jpg,2006-01-13,Last Holiday,False,7.1,569
False,/m0ppE0yXQeFWzlwLdDUFRfanp9R.jpg,"10402, 18, 36",592863,en,Respect,The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom.,23.013,/iUtPwOBZJc8uJnDqlCXTibdgxKz.jpg,2021-08-12,Respect,False,6.9,295
False,/h0IMyviDhX9QsRrhquuTejmjxPC.jpg,"53, 27",675490,en,The Unfamiliar,"A British Army doctor comes back from a war, thinking that she has PTSD only to discover that there is a more daunting malevolence at work making the life that she knew unfamiliar.",27.261,/Xt37loPwHjipC1qaCbfLfDcFu4.jpg,2020-08-21,The Unfamiliar,False,5.9,74
False,/3guCfwRt3MrmO6q56I4F5xN1LYB.jpg,"53, 80",163,en,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",28.62,/pE5anFf7nf6ah7V3VRezQ1KSovi.jpg,2004-12-09,Ocean's Twelve,False,6.6,6260
False,/tav8VVa6H6KooK5rFhAG2jT5ZNx.jpg,"12, 18, 53",390062,en,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",31.776,/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,2017-06-27,Jungle,False,6.6,1621
False,/zxZGvKe7F4bNg0niEF5DxMMHB4B.jpg,"35, 9648, 80, 12, 10751",12096,en,The Pink Panther,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.",27.519,/kCP1wi8VyuyboDG0JN7VKlHzPlH.jpg,2006-02-10,The Pink Panther,False,5.8,1657
False,/vlGeXF9206jCk2iN7DYN20bl8Bm.jpg,"35, 80",9384,en,Starsky & Hutch,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",18.018,/i011DoAZF2krWvxhb7XAxl2lEcK.jpg,2004-03-05,Starsky & Hutch,False,5.8,1943
False,/orXMq2jZy8wFmePv7zXS2Kor7Ug.jpg,"37, 27",294963,en,Bone Tomahawk,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. The doctor's assistant, wife of the local foreman, tends to him in prison. That night, the town is attacked and they both disappear—only the arrow of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and the foreman's wife.",21.022,/4MmTHpn2Y8emqvBgvOjufImUmKZ.jpg,2015-10-23,Bone Tomahawk,False,6.8,1759
False,/g3CiqUVMq8Q2rt8cHHD86Cm2Ung.jpg,"18, 10749",35685,en,Lady Chatterley's Lover,"A film adaptation of D.H. Lawrence's novel. After a crippling injury leaves her husband impotent, Lady Chatterly is torn between her love for her husband and her physical desires. With her husband's consent, she seeks out other means of fulfilling her needs.",17.636,/gqsCjyPKH4v6Jdy9wWaOOqXllWa.jpg,1981-06-29,Lady Chatterley's Lover,False,5.4,54
False,/bof71DUdBb5FwTylar4rnIVd8z.jpg,"18, 80",168672,en,American Hustle,"A conman and his seductive partner are forced to work for a wild FBI agent, who pushes them into a world of Jersey power-brokers and the Mafia.",26.669,/z6O1KDhfWDTm5ZBr6Ovr0eg8LqO.jpg,2013-12-03,American Hustle,False,6.8,6476
False,/rsV4f4dzHyJIZ3WGNykh7K2WMHZ.jpg,"10749, 18, 9648",1844,en,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",20.516,/onEHQY4M22CluNfocJRGsVg0dK6.jpg,1999-04-29,Entrapment,False,6.2,1668
False,/gN72pP8YxwdPPRTxyg7OL4l0EQg.jpg,"10749, 18",434203,en,Newness,"In contemporary Los Angeles, two millennials navigating a social media–driven hookup culture begin a relationship that pushes both emotional and physical boundaries.",27.023,/vySlYPqOrI5s8Nu6bzpGKQbotVy.jpg,2017-11-03,Newness,False,6.1,540
False,/lA8r57ye1Kg30RO8PesaajzAWAM.jpg,"53, 27",203835,en,Amityville: The Awakening,"Belle, her little sister, and her comatose twin brother move into a new house with their single mother Joan in order to save money to help pay for her brother's expensive healthcare. But when strange phenomena begin to occur in the house including the miraculous recovery of her brother, Belle begins to suspect her Mother isn't telling her everything and soon realizes they just moved into the infamous Amityville house.",23.772,/c9Nyu8YZfLsWWbze4DEGPbnwCcT.jpg,2017-07-20,Amityville: The Awakening,False,5.4,907
False,/jrudoaXcoLyHRPdolyOGemXgPEs.jpg,"36, 18",369972,en,First Man,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",30.018,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,2018-10-10,First Man,False,7.0,4594
False,/hf9ZZyZ8IysL4y3iPAWbQbHY9VQ.jpg,"18, 35",201066,en,Goodbye World,"When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",25.258,/1WEzts5eapNbxglUSNUXUrs98CR.jpg,2013-06-15,Goodbye World,False,5.3,116
False,/2K6To8RV2LpzuStfkz8zeVvR1TP.jpg,"80, 9648, 53, 28",693113,en,Midnight in the Switchgrass,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",21.792,/1OTSuh2HNcTRfme8caU8DjgJ39K.jpg,2021-07-23,Midnight in the Switchgrass,False,6.1,294
False,/uRoA67sM5vvCI4cplxhl67BTPly.jpg,80,457799,en,"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",27.266,/zSuJ3r5zr5T26tTxyygHhgkUAIM.jpg,2019-05-02,"Extremely Wicked, Shockingly Evil and Vile",False,7.0,2941
False,/5efxViSwHrpJBw9tP3e22Z5OEXS.jpg,35,10663,en,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,20.502,/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,1998-11-06,The Waterboy,False,6.0,1490
False,/dRPCsvwgB1eyoBEtoGqulNhLd5C.jpg,"16, 35, 10751",594530,en,Lamp Life,Bo Peep explains what happened to herself and her sheep between the events of Toy Story 2 and Toy Story 4.,25.519,/mJ95RnlammhYb6ZvBbQFLq8Jqnl.jpg,2020-01-31,Lamp Life,False,7.3,251
False,/fwhN9a0oRZvzc2tDuu5BZ59MOPz.jpg,"18, 10402",817758,en,TÁR,"Set in the international world of classical music, the film centers on Lydia Tár, widely considered one of the greatest living composer-conductors and first-ever female chief conductor of a major German orchestra.",26.666,/dRVAlaU0vbG6hMf2K45NSiIyoUe.jpg,2022-10-07,TÁR,False,7.4,18
False,/6j8B3BqTuNrpAJoa0JIc7nZzOUn.jpg,"27, 18, 53, 12",403119,en,47 Meters Down,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",25.507,/lMcsEOcd6crzfF0pjsGkO5Pq01t.jpg,2017-05-25,47 Meters Down,False,5.8,2420
False,/nnCaXiYkrOSUh2Lo2P3N7ZjWpIp.jpg,"10751, 35",12139,en,Dennis the Menace,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.,37.311,/Kl3HTDhJ1wNg9NpJwApE5mXGmo.jpg,1993-06-23,Dennis the Menace,False,5.8,1232
False,/tYHhSxWsubBpfpOWBAOGGrhWlUF.jpg,18,95608,en,The Only Living Boy in New York,"When a young man learns that his overbearing father is having an affair, he tries to stop it, only to be seduced by the older woman as well.",20.005,/8e6Q7N2qJ7utBrf6pyf3EiLADja.jpg,2017-07-27,The Only Living Boy in New York,False,6.3,261
False,/nTWV1FG7Wsd7yhSpeRZ3rxssLE9.jpg,18,126337,en,Unconditional,"Samantha Crawford is living a storybook life: she’s happily married, she lives on a ranch where she keeps her beloved horse, and the stories she’s told and illustrated since childhood have become published books. When her husband Billy is killed in a senseless act of violence, Sam loses her faith and her will to live. But a death-defying encounter with two children leads to a reunion with Joe, her oldest friend. As Sam watches “Papa” Joe care for and love the kids in his under-resourced neighborhood, she begins to realize that no matter life’s circumstances, the love of God is always reaching out to us.",26.62,/utD4YdrlyktHAAM7Qt7hq4UppLX.jpg,2012-09-21,Unconditional,False,6.8,54
False,/92nEi8wPvPP90y8HIbdDLnTymWd.jpg,"27, 878, 53",15212,en,Species: The Awakening,"A scientist, Dr Holander, takes his niece Miranda to Mexico in an attempt to reverse the effects of the alien DNA he used to create her. However the treatment goes horribly wrong, and sets Miranda on a killing spree as she sets out to find a mate.",25.196,/wPsu2NM0eUpoqycgjjnRJIwxK13.jpg,2007-10-02,Species: The Awakening,False,4.7,189
False,/gBh15609apMzMgcafijKNBxdeTS.jpg,99,939356,en,Marvel Studios Assembled: The Making of Eternals,"Join director Chloe Zhao and the Cast of Eternals as they recount their experiences during the making of Marvel Studios’ most ambitious film to date. Discover how the ensemble cast felt stepping into their roles, filming in remote locations, and creating bonds that would help to create the on-screen relationships that span over 7,000 years.",24.846,/fBJ5ZjFJ6IHQWz90SsW80PizVlF.jpg,2022-02-16,Marvel Studios Assembled: The Making of Eternals,False,6.9,26
False,/jaegX6b1InnSSUAagdr0NE2ABBS.jpg,35,7553,en,Waiting...,"Employees at a Bennigan's-like restaurant (called, creatively enough, Shenanigan's), kill time before their real lives get started. But while they wait, they'll have to deal with picky customers who want their steak cooked to order and enthusiastic managers who want to build the perfect wait staff. Luckily, these employees have effective revenge tactics.",21.745,/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,2005-10-07,Waiting...,False,6.3,640
False,/bIA65PCRtIQfBvIoKohJbtOPl3M.jpg,"28, 35, 80",96,en,Beverly Hills Cop II,"Axel heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin—and the chase is on.",21.243,/egDakU8O5yUwpUJP9IMAUVtIDll.jpg,1987-05-18,Beverly Hills Cop II,False,6.5,1973
False,/tiIpajUBpLMNWMEzpjRBxo0jCbD.jpg,"18, 53, 27",425972,en,Cargo,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",29.252,/cdPSUck4tBRvRu6DFk6XciDrssn.jpg,2017-10-06,Cargo,False,6.4,1486
False,/f9sTcBX9M0BvwBHVvlOIUfNx98r.jpg,"18, 10749",420622,en,Professor Marston and the Wonder Women,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941.",24.851,/tbrzHlnE8dNpllLWEe9bwDGNzLe.jpg,2017-10-13,Professor Marston and the Wonder Women,False,7.2,737
False,/cpnbat6ELFoO5vJ3xAi3RDn2Uom.jpg,53,224903,en,Final: The Rapture,"A gritty, international tale of four separate stories woven together by a common theme: the Rapture.",32.075,/3w2e1G7fibmrW8C79zT9HnOJkQG.jpg,2013-09-13,Final: The Rapture,False,4.0,11
False,/aKqVWyGVAH2ioKgUmA6z15DlGiy.jpg,"16, 10751",134632,en,Monster High: Ghouls Rule,"Monster High: Ghouls Rule unearths an old conflict between ""Normies"" and monsters - and things are about to get scary! For years, students at Monster High were warned that Halloween was a night to stay inside and avoid conflict at all costs. But Frankie and her friends discover that ghouls and ""Normies"" once loved to spend the holiday together! The ghouls decide to turn back the clock and use the night to celebrate their individuality and show that it's okay to ""Be Yourself. Be Unique. Be a Monster!""",26.174,/iWGDQ7MK90HOA7p9eWl194kuTx3.jpg,2012-10-09,Monster High: Ghouls Rule,False,6.7,81
False,/iQVHNUbKozPff4TLJfH9CPTkFVa.jpg,53,152259,en,Phantom,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",27.993,/o67fuhbwvAZ26PwnOj5v8uyqy5x.jpg,2013-01-03,Phantom,False,5.9,259
False,/iovi35nPfjbYTw2gRo7uImWblRU.jpg,"18, 10749",345920,en,Collateral Beauty,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",27.496,/4jfwP5Nc6WB5G7HvCnv3GQGzsH2.jpg,2016-12-06,Collateral Beauty,False,7.2,4967
False,/ew0fG39bgaF2HkXcJZ2xITwjJQ8.jpg,"27, 53",42941,en,30 Days of Night: Dark Days,"After surviving the incidents in Barrow, Alaska, Stella Olemaun relocates to Los Angeles, where she intentionally attracts the attention of the local vampire population in order to avenge the death of her husband, Eben.",28.49,/bXHaXVGncI2WKUrNRYDyTyj3ymR.jpg,2010-10-04,30 Days of Night: Dark Days,False,4.9,420
False,/7raQ1RNaeIWfcO2bzjO7FDbTf97.jpg,37,37292,en,Broken Arrow,"Indian scout Tom Jeffords is sent out to stem the war between the Whites and Apaches in the late 1870s. He learns that the Indians kill only to protect themselves, or out of retaliation for white atrocities.",18.238,/1gafYQCpDxtfIj7HYBNs4Z3m4oW.jpg,1950-08-01,Broken Arrow,False,6.7,152
False,/mcGCoUn02yCQbv2dPJt6JFiiy3k.jpg,"28, 80, 18",9766,en,Gridiron Gang,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",22.938,/icv6qe7nhiGV914nf1WEr8wHy7m.jpg,2006-09-15,Gridiron Gang,False,7.0,803
